Altium Designer Pick and Place Locations
C:\Users\UltraZohm\Documents\ultrazohm\uz_carrierboard\Project Outputs for UZ_CarrierBoard\06\Pick Place\Pick Place for UZ_CarrierBoard(Rev06Batch00).csv

========================================================================================================================
File Design Information:

Date:       24/07/25
Time:       12:12
Revision:   1c120e7c70c70107c06c8f46a040766083e5f82f
Variant:    Rev06Batch00
Units used: mm

"Designator","Footprint","Ref-X(mm)","Center-X(mm)","Ref-Y(mm)","Center-Y(mm)","Pad-X(mm)","Pad-Y(mm)","Rotation","Comment","Layer"
"C76H","C_0603_TE","335.3000","335.3000","81.7000","81.7000","335.3000","82.4700","0","100 nF","TopLayer"
"C76G","C_0603_TE","304.8200","304.8200","81.7000","81.7000","304.8200","82.4700","0","100 nF","TopLayer"
"C76F","C_0603_TE","274.3400","274.3400","81.7000","81.7000","274.3400","82.4700","0","100 nF","TopLayer"
"C76E","C_0603_TE","243.8600","243.8600","81.7000","81.7000","243.8600","82.4700","0","100 nF","TopLayer"
"C76D","C_0603_TE","213.3800","213.3800","81.7000","81.7000","213.3800","82.4700","0","100 nF","TopLayer"
"C76C","C_0603_TE","182.9000","182.9000","77.7000","77.7000","182.9000","78.4700","0","100 nF","TopLayer"
"C76B","C_0603_TE","156.4200","156.4200","77.7000","77.7000","156.4200","78.4700","0","100 nF","TopLayer"
"C76A","C_0603_TE","121.9400","121.9400","77.7000","77.7000","121.9400","78.4700","0","100 nF","TopLayer"
"C39H","C_0603_TE","336.7800","336.7800","78.5000","78.5000","336.0100","78.5000","90","100 nF","TopLayer"
"C39G","C_0603_TE","306.3000","306.3000","78.5000","78.5000","305.5300","78.5000","90","100 nF","TopLayer"
"C39F","C_0603_TE","275.8200","275.8200","78.5000","78.5000","275.0500","78.5000","90","100 nF","TopLayer"
"C39E","C_0603_TE","245.3400","245.3400","78.5000","78.5000","244.5700","78.5000","90","100 nF","TopLayer"
"C39D","C_0603_TE","214.8600","214.8600","78.5000","78.5000","214.0900","78.5000","90","100 nF","TopLayer"
"C39C","C_0603_TE","184.3800","184.3800","74.5000","74.5000","183.6100","74.5000","90","100 nF","TopLayer"
"C39B","C_0603_TE","157.9000","157.9000","74.5000","74.5000","157.1300","74.5000","90","100 nF","TopLayer"
"C39A","C_0603_TE","123.4200","123.4200","74.5000","74.5000","122.6500","74.5000","90","100 nF","TopLayer"
"C36H","C_0603_TE","334.0000","334.0000","79.1000","79.1000","334.0000","79.8700","0","10 µF","TopLayer"
"C36G","C_0603_TE","303.5200","303.5200","79.1000","79.1000","303.5200","79.8700","0","10 µF","TopLayer"
"C36F","C_0603_TE","273.0400","273.0400","79.1000","79.1000","273.0400","79.8700","0","10 µF","TopLayer"
"C36E","C_0603_TE","242.5600","242.5600","79.1000","79.1000","242.5600","79.8700","0","10 µF","TopLayer"
"C36D","C_0603_TE","215.0900","215.0900","78.7000","78.7000","215.8600","78.7000","90","10 µF","BottomLayer"
"C36C","C_0603_TE","181.6000","181.6000","75.1000","75.1000","181.6000","75.8700","0","10 µF","TopLayer"
"C36B","C_0603_TE","155.1200","155.1200","75.1000","75.1000","155.1200","75.8700","0","10 µF","TopLayer"
"C36A","C_0603_TE","120.6400","120.6400","75.1000","75.1000","120.6400","75.8700","0","10 µF","TopLayer"
"C116","C_0603_TE","125.0008","125.0008","51.2501","51.2501","125.0008","52.0201","180","10 µF","BottomLayer"
"C85","C_0603_TE","127.4998","127.4998","52.0001","52.0001","126.7298","52.0001","270","2.2 µF","BottomLayer"
"C84","C_0603_TE","127.4998","127.4998","53.5001","53.5001","126.7298","53.5001","270","100 nF","BottomLayer"
"C83","C_0603_TE","172.4950","172.4950","38.5000","38.5000","171.7250","38.5000","270","100 nF","BottomLayer"
"C82","C_0603_TE","172.5000","172.5000","48.5000","48.5000","171.7300","48.5000","270","100 nF","BottomLayer"
"C87BP-B","C_0603_TE","33.4000","33.4000","92.0000","92.0000","32.6300","92.0000","90","2.2 µF","TopLayer"
"C87BP-A","C_0603_TE","46.7150","46.7150","12.7000","12.7000","46.7150","13.4700","0","2.2 µF","TopLayer"
"C86BP-B","C_0603_TE","33.5000","33.5000","97.0000","97.0000","32.7300","97.0000","90","100 nF","TopLayer"
"C86BP-A","C_0603_TE","51.7150","51.7150","12.6000","12.6000","51.7150","13.3700","180","100 nF","BottomLayer"
"Ct4B","C_0603_TE","123.7900","123.7900","114.7300","114.7300","123.7900","115.5000","0","100 nF","TopLayer"
"Ct4A","C_0603_TE","123.7900","123.7900","103.7300","103.7300","123.7900","104.5000","0","100 nF","TopLayer"
"C95D","C_0603_TE","134.1860","134.1860","117.7800","117.7800","134.1860","118.5500","0","47 pF","TopLayer"
"C94D","C_0603_TE","132.7860","132.7860","117.7800","117.7800","132.7860","118.5500","0","4.7 nF","TopLayer"
"C91D","C_0603_TE","143.7860","143.7860","119.6800","119.6800","143.7860","120.4500","0","100 nF","TopLayer"
"C90D","C_0603_TE","144.1860","144.1860","116.3800","116.3800","144.1860","115.6100","180","100 nF","TopLayer"
"C88D","C_0603_TE","142.7860","142.7860","115.3800","115.3800","142.7860","114.6100","180","100 nF","TopLayer"
"C113B","C_0603_TE","5.0000","5.0000","48.0000","48.0000","5.7700","48.0000","90","100 pF","BottomLayer"
"C112B","C_0603_TE","5.5000","5.5000","49.5000","49.5000","6.2700","49.5000","90","100 pF","BottomLayer"
"C87AD-C","C_0603_TE","184.3200","184.3200","81.6000","81.6000","184.3200","82.3700","0","2.2 µF","TopLayer"
"C87AD-B","C_0603_TE","153.8400","153.8400","81.6000","81.6000","153.8400","82.3700","0","2.2 µF","TopLayer"
"C87AD-A","C_0603_TE","136.2600","136.2600","81.6000","81.6000","136.2600","82.3700","0","2.2 µF","TopLayer"
"C86AD-C","C_0603_TE","189.3200","189.3200","81.5000","81.5000","189.3200","82.2700","0","100 nF","TopLayer"
"C86AD-B","C_0603_TE","158.8400","158.8400","81.5000","81.5000","158.8400","82.2700","0","100 nF","TopLayer"
"C86AD-A","C_0603_TE","141.2600","141.2600","81.5000","81.5000","141.2600","82.2700","0","100 nF","TopLayer"
"C115","C_0603_TE","2.0000","2.0000","87.0000","87.0000","2.7700","87.0000","90","4.7 µF","BottomLayer"
"C114","C_0603_TE","2.0000","2.0000","91.0000","91.0000","1.2300","91.0000","270","4.7 µF","BottomLayer"
"C95C","C_0603_TE","192.9973","192.9973","9.0609","9.0609","192.9973","8.2909","180","47 pF","TopLayer"
"C94C","C_0603_TE","194.3973","194.3973","9.0609","9.0609","194.3973","8.2909","180","4.7 nF","TopLayer"
"C91C","C_0603_TE","183.3973","183.3973","7.1610","7.1610","183.3973","6.3909","180","100 nF","TopLayer"
"C90C","C_0603_TE","182.9973","182.9974","10.4609","10.4609","182.9974","11.2310","0","100 nF","TopLayer"
"C88C","C_0603_TE","184.3973","184.3974","11.4609","11.4609","184.3974","12.2310","0","100 nF","TopLayer"
"C113A","C_0603_TE","6.6000","6.6000","64.2750","64.2750","5.8300","64.2750","90","100 pF","TopLayer"
"C112A","C_0603_TE","6.6000","6.6000","60.2250","60.2250","5.8300","60.2250","90","100 pF","TopLayer"
"Cj2","C_0603_TE","129.6008","129.6008","34.8001","34.8001","130.3708","34.8001","270","100 nF","TopLayer"
"Cj1","C_0603_TE","126.9008","126.9008","34.8001","34.8001","127.6708","34.8001","270","100 nF","TopLayer"
"C99","C_0603_TE","69.4690","69.4690","84.3000","84.3000","69.4690","83.5300","0","4.7 µF","BottomLayer"
"C98","C_0603_TE","70.8000","70.8000","80.9750","80.9750","71.5700","80.9750","90","4.7 µF","BottomLayer"
"C96","C_0603_TE","39.5000","39.5000","94.3000","94.3000","38.7300","94.3000","90","470 nF","TopLayer"
"Cm2B","C_0603_TE","68.3000","68.3000","122.4700","122.4700","68.3000","123.2400","0","100 nF","TopLayer"
"Cm1B","C_0603_TE","63.0800","63.0800","124.3700","124.3700","63.0800","125.1400","0","4.7 nF","TopLayer"
"Cm2A","C_0603_TE","59.9000","59.9000","122.4700","122.4700","59.9000","123.2400","0","100 nF","TopLayer"
"Cm1A","C_0603_TE","54.6800","54.6800","124.3700","124.3700","54.6800","125.1400","0","4.7 nF","TopLayer"
"Ct2","C_0603_TE","95.0000","95.0000","112.0000","112.0000","95.0000","112.7700","180","100 nF","BottomLayer"
"Ct1","C_0603_TE","90.0000","90.0000","102.0000","102.0000","90.0000","102.7700","180","2.2 nF","BottomLayer"
"C125","C_0603_TE","23.0000","23.0000","61.3000","61.3000","23.0000","60.5300","180","100 nF","TopLayer"
"C124","C_0603_TE","21.7000","21.7000","61.3000","61.3000","21.7000","60.5300","180","100 pF","TopLayer"
"C120","C_0603_TE","25.1000","25.1000","62.0000","62.0000","25.8700","62.0000","270","100 nF","TopLayer"
"C119","C_0603_TE","61.5000","61.5000","115.0000","115.0000","60.7300","115.0000","90","100 nF","TopLayer"
"C118","C_0603_TE","18.9250","18.9250","75.6700","75.6700","18.9250","76.4400","0","100 nF","TopLayer"
"C111","C_0603_TE","2.5000","2.5000","78.8300","78.8300","2.5000","79.6000","180","100 nF","BottomLayer"
"C110","C_0603_TE","1.1000","1.1000","78.8300","78.8300","1.1000","78.0600","0","10 µF","BottomLayer"
"C109","C_0603_TE","1.7000","1.7000","52.5000","52.5000","2.4700","52.5000","90","100 nF","BottomLayer"
"C106","C_0603_TE","1.7000","1.7000","51.1000","51.1000","0.9300","51.1000","270","10 µF","BottomLayer"
"C105","C_0603_TE","22.5000","22.5000","54.0000","54.0000","22.5000","53.2300","0","100 nF","BottomLayer"
"C104","C_0603_TE","23.9000","23.9000","54.0000","54.0000","23.9000","54.7700","180","10 µF","BottomLayer"
"C103","C_0603_TE","23.5000","23.5000","75.9000","75.9000","24.2700","75.9000","90","100 nF","BottomLayer"
"C102","C_0603_TE","23.5000","23.5000","77.3000","77.3000","22.7300","77.3000","270","10 µF","BottomLayer"
"C87AD-H","C_0603_TE","336.7200","336.7200","85.6000","85.6000","336.7200","86.3700","0","2.2 µF","TopLayer"
"C87AD-G","C_0603_TE","306.2400","306.2400","85.6000","85.6000","306.2400","86.3700","0","2.2 µF","TopLayer"
"C87AD-F","C_0603_TE","275.7600","275.7600","85.6000","85.6000","275.7600","86.3700","0","2.2 µF","TopLayer"
"C87AD-E","C_0603_TE","245.2800","245.2800","85.6000","85.6000","245.2800","86.3700","0","2.2 µF","TopLayer"
"C87AD-D","C_0603_TE","214.8000","214.8000","85.6000","85.6000","214.8000","86.3700","0","2.2 µF","TopLayer"
"C86AD-H","C_0603_TE","341.7200","341.7200","85.5000","85.5000","341.7200","86.2700","0","100 nF","TopLayer"
"C86AD-G","C_0603_TE","311.2400","311.2400","85.5000","85.5000","311.2400","86.2700","0","100 nF","TopLayer"
"C86AD-F","C_0603_TE","280.7600","280.7600","85.5000","85.5000","280.7600","86.2700","0","100 nF","TopLayer"
"C86AD-E","C_0603_TE","250.2800","250.2800","85.5000","85.5000","250.2800","86.2700","0","100 nF","TopLayer"
"C86AD-D","C_0603_TE","219.8000","219.8000","85.5000","85.5000","219.8000","86.2700","0","100 nF","TopLayer"
"C75E","C_0603_TE","322.2200","322.2200","55.0000","55.0000","321.4500","55.0000","270","100 nF","BottomLayer"
"C75D","C_0603_TE","291.7400","291.7400","55.0000","55.0000","290.9700","55.0000","270","100 nF","BottomLayer"
"C75C","C_0603_TE","261.2600","261.2600","55.0000","55.0000","260.4900","55.0000","270","100 nF","BottomLayer"
"C75B","C_0603_TE","230.7800","230.7800","55.0000","55.0000","230.0100","55.0000","270","100 nF","BottomLayer"
"C75A","C_0603_TE","200.3000","200.3000","55.0000","55.0000","199.5300","55.0000","270","100 nF","BottomLayer"
"C74E","C_0603_TE","338.7200","338.7200","73.2000","73.2000","338.7200","73.9700","180","100 nF","BottomLayer"
"C74D","C_0603_TE","308.2400","308.2400","73.2000","73.2000","308.2400","73.9700","180","100 nF","BottomLayer"
"C74C","C_0603_TE","277.7600","277.7600","73.2000","73.2000","277.7600","73.9700","180","100 nF","BottomLayer"
"C74B","C_0603_TE","247.2800","247.2800","73.2000","73.2000","247.2800","73.9700","180","100 nF","BottomLayer"
"C74A","C_0603_TE","216.8000","216.8000","73.2000","73.2000","216.8000","73.9700","180","100 nF","BottomLayer"
"C73E","C_0603_TE","322.2200","322.2200","53.7000","53.7000","322.9900","53.7000","90","10 µF","BottomLayer"
"C73D","C_0603_TE","291.7400","291.7400","53.7000","53.7000","292.5100","53.7000","90","10 µF","BottomLayer"
"C73C","C_0603_TE","261.2600","261.2600","53.7000","53.7000","262.0300","53.7000","90","10 µF","BottomLayer"
"C73B","C_0603_TE","230.7800","230.7800","53.7000","53.7000","231.5500","53.7000","90","10 µF","BottomLayer"
"C73A","C_0603_TE","200.3000","200.3000","53.7000","53.7000","201.0700","53.7000","90","10 µF","BottomLayer"
"C40E","C_0603_TE","340.0200","340.0200","73.2000","73.2000","340.0200","72.4300","0","10 µF","BottomLayer"
"C40D","C_0603_TE","309.5400","309.5400","73.2000","73.2000","309.5400","72.4300","0","10 µF","BottomLayer"
"C40C","C_0603_TE","279.0600","279.0600","73.2000","73.2000","279.0600","72.4300","0","10 µF","BottomLayer"
"C40B","C_0603_TE","248.5800","248.5800","73.2000","73.2000","248.5800","72.4300","0","10 µF","BottomLayer"
"C40A","C_0603_TE","218.1000","218.1000","73.2000","73.2000","218.1000","72.4300","0","10 µF","BottomLayer"
"C38E","C_0603_TE","319.8200","319.8200","69.7000","69.7000","319.0500","69.7000","270","100 nF","BottomLayer"
"C38D","C_0603_TE","289.3400","289.3400","69.7000","69.7000","288.5700","69.7000","270","100 nF","BottomLayer"
"C38C","C_0603_TE","258.8600","258.8600","69.7000","69.7000","258.0900","69.7000","270","100 nF","BottomLayer"
"C38B","C_0603_TE","228.3800","228.3800","69.7000","69.7000","227.6100","69.7000","270","100 nF","BottomLayer"
"C38A","C_0603_TE","197.9000","197.9000","69.7000","69.7000","197.1300","69.7000","270","100 nF","BottomLayer"
"C37E","C_0603_TE","319.8200","319.8200","71.0000","71.0000","320.5900","71.0000","90","10 µF","BottomLayer"
"C37D","C_0603_TE","289.3400","289.3400","71.0000","71.0000","290.1100","71.0000","90","10 µF","BottomLayer"
"C37C","C_0603_TE","258.8600","258.8600","71.0000","71.0000","259.6300","71.0000","90","10 µF","BottomLayer"
"C37B","C_0603_TE","228.3800","228.3800","71.0000","71.0000","229.1500","71.0000","90","10 µF","BottomLayer"
"C37A","C_0603_TE","197.9000","197.9000","71.0000","71.0000","198.6700","71.0000","90","10 µF","BottomLayer"
"C35E","C_0603_TE","318.9200","318.9200","62.8000","62.8000","318.9200","62.0300","0","10 µF","BottomLayer"
"C35D","C_0603_TE","288.4400","288.4400","62.8000","62.8000","288.4400","62.0300","0","10 µF","BottomLayer"
"C35C","C_0603_TE","257.9600","257.9600","62.8000","62.8000","257.9600","62.0300","0","10 µF","BottomLayer"
"C35B","C_0603_TE","227.4800","227.4800","62.8000","62.8000","227.4800","62.0300","0","10 µF","BottomLayer"
"C35A","C_0603_TE","197.0000","197.0000","62.8000","62.8000","197.0000","62.0300","0","10 µF","BottomLayer"
"C34E","C_0603_TE","320.2200","320.2200","62.8000","62.8000","320.2200","63.5700","180","100 nF","BottomLayer"
"C34D","C_0603_TE","289.7400","289.7400","62.8000","62.8000","289.7400","63.5700","180","100 nF","BottomLayer"
"C34C","C_0603_TE","259.2600","259.2600","62.8000","62.8000","259.2600","63.5700","180","100 nF","BottomLayer"
"C34B","C_0603_TE","228.7800","228.7800","62.8000","62.8000","228.7800","63.5700","180","100 nF","BottomLayer"
"C34A","C_0603_TE","198.3000","198.3000","62.8000","62.8000","198.3000","63.5700","180","100 nF","BottomLayer"
"C12E","C_0603_TE","327.9200","327.9200","52.5000","52.5000","327.1500","52.5000","270","10 µF","BottomLayer"
"C12D","C_0603_TE","297.4400","297.4400","52.5000","52.5000","296.6700","52.5000","270","10 µF","BottomLayer"
"C12C","C_0603_TE","266.9600","266.9600","52.5000","52.5000","266.1900","52.5000","270","10 µF","BottomLayer"
"C12B","C_0603_TE","236.4800","236.4800","52.5000","52.5000","235.7100","52.5000","270","10 µF","BottomLayer"
"C12A","C_0603_TE","206.0000","206.0000","52.5000","52.5000","205.2300","52.5000","270","10 µF","BottomLayer"
"C4E","C_0603_TE","335.0200","335.0200","52.5000","52.5000","334.2500","52.5000","270","10 µF","BottomLayer"
"C4D","C_0603_TE","304.5400","304.5400","52.5000","52.5000","303.7700","52.5000","270","10 µF","BottomLayer"
"C4C","C_0603_TE","274.0600","274.0600","52.5000","52.5000","273.2900","52.5000","270","10 µF","BottomLayer"
"C4B","C_0603_TE","243.5800","243.5800","52.5000","52.5000","242.8100","52.5000","270","10 µF","BottomLayer"
